candidate_record_id,t0__address_history,t0__external_context_signals,t0__license_id_events,t0__vehicle_title_events,t0__work_location_signals,t1__evidence_update_stream
CAN-34QL5SSY19,4,4,3,6,2,2
CAN-MU4BB8SZPV,3,3,3,2,2,2
CAN-F0IZM0S344,3,3,3,3,2,2
CAN-3A7LXLOVR8,3,3,3,3,1,2
CAN-AZKZNQLSKX,3,4,3,3,2,1
CAN-CY6TRLMEL8,3,3,3,3,2,1
CAN-51TPZY1TL8,3,4,3,3,2,1
CAN-L1KPPPS75T,3,3,3,3,2,1
CAN-RUL9EK5926,3,3,2,3,1,2
CAN-HMT2VUSKXC,3,3,3,3,1,1
CAN-R8KAXXVCPC,3,2,3,3,3,2
CAN-1D2WXK6O29,3,3,3,3,1,1
CAN-BJB7ZESWHR,3,3,3,3,2,2
CAN-AOYTD9KG0G,2,3,3,2,2,1
CAN-XM0NTONS8I,3,3,3,3,1,2
CAN-5MD6T4J357,2,3,3,3,1,0
CAN-HMGAHR7B0U,2,3,3,1,2,1
CAN-TD8WI0YO18,2,3,3,3,2,2
CAN-R9BMP1LHB3,2,3,4,3,2,2
CAN-0W2NGUYS61,3,3,3,3,1,1
CAN-3V8BE4YU0C,3,2,4,2,2,1
CAN-2377V4X89Z,3,2,3,3,2,2
CAN-PXVQD4YCPJ,3,3,3,3,2,1
CAN-5K0YA851ZE,3,2,3,2,2,1
CAN-U32HPXHLOO,3,3,3,3,2,2
CAN-S7F7ALIFOE,3,3,3,3,2,1
CAN-T05RUSW6NR,3,3,3,3,1,1
CAN-VQEENTIK51,3,3,3,3,2,2
CAN-SD922NFEYT,3,3,3,2,2,2
CAN-3C0SZATP7X,3,2,3,3,1,2
CAN-H0P38CW42S,3,1,3,3,2,1
CAN-67YHYNYUPJ,2,2,3,3,2,2
CAN-45OMN015DC,3,2,3,3,3,1
CAN-QTT9ENNYAL,3,2,3,1,2,1
CAN-LZ7N3655X3,2,2,3,3,2,2
CAN-XP5SV9B8GV,3,3,2,3,2,2
CAN-38E2V110B9,3,2,3,3,1,2
CAN-DKXV9XRNYN,2,3,3,2,2,2
CAN-6SCDVVWJOG,3,3,3,3,3,1
CAN-39UIY7SIRZ,3,3,3,2,2,0
CAN-IGCRWJMLBW,3,3,3,3,2,2
CAN-LO4SALY31V,3,3,3,4,2,2
CAN-AAQH8U7B6K,3,3,3,3,2,2
CAN-MU5OZ9M1J7,2,3,3,3,2,2
CAN-NTUVLDS5IZ,3,3,3,3,2,1
CAN-SDQGAV97DY,3,2,3,3,2,2
CAN-HM6383D91H,2,3,3,3,2,2
CAN-66JVOMW8EZ,3,3,3,2,2,2
CAN-64W4GY47TK,2,2,3,2,1,0
CAN-V72P6V1M07,3,3,3,3,2,2
CAN-4VU8H42AWS,3,3,3,3,2,1
CAN-UXJU0P1A4M,3,3,3,3,1,2
CAN-0LQ3DXI5IQ,1,3,3,1,2,0
CAN-5CEJ8ETZ1O,3,2,3,3,1,1
CAN-R02M7GSDBP,3,2,3,2,2,1
CAN-Y670UFDKXB,3,2,3,3,2,1
CAN-DK9210TZPV,3,2,3,3,2,1
CAN-5P9DZWME3W,3,3,3,3,2,1
CAN-22AU3OGP05,3,3,3,3,2,0
CAN-2WS04VO4B7,3,2,3,3,1,0
CAN-BXFCCY9LHX,3,3,3,3,2,1
CAN-S1SJ6L2MQT,3,3,3,2,2,2
CAN-LBVLXMN2FA,3,3,3,3,1,2
CAN-OY75XTQB2U,3,3,3,3,1,2
CAN-DHKIS8KJ2N,3,3,3,3,2,2
CAN-8G8981QXTA,2,3,3,3,2,1
CAN-Q1RNLRG7JR,3,3,3,3,2,2
CAN-83U8AQI6A3,3,3,3,3,2,1
CAN-1COF464L67,2,3,3,3,2,0
CAN-DDRORUOAUP,2,3,4,3,2,1
CAN-344M01SHII,3,3,3,3,2,2
CAN-BL7OZ9KMQ6,0,2,3,3,0,2
CAN-9IDUJWNXCM,3,3,3,3,2,1
CAN-HGOAWSNSJS,3,3,3,3,2,2
CAN-V1Y33VKWF8,3,4,3,3,2,1
CAN-E2A4ZDLVTN,3,3,3,2,2,2
CAN-THZDUOWY43,2,2,3,3,2,2
CAN-QWP6802TVP,3,3,3,3,2,1
CAN-BTDN47P5SN,2,3,3,3,1,1
CAN-QA3QFWBD4W,3,3,3,2,1,1
CAN-VWB516VRZH,2,3,3,3,2,0
CAN-929MEILK8U,3,2,3,3,1,1
CAN-L0ZHTBG5RN,3,3,3,3,2,2
CAN-Q0VAFV6MQY,2,3,3,3,2,2
CAN-HYIZGUP4NT,3,3,3,3,2,0
CAN-JUFCEW5HEI,4,2,3,3,1,0
CAN-44SCE3CVBS,3,3,3,3,2,0
CAN-EF36P6HNVV,2,3,3,2,1,2
CAN-2TMLBMF4KK,3,3,3,3,2,2
CAN-0ZUBY1M6OV,2,3,3,3,1,0
CAN-YRJ3DIXAHP,2,3,3,2,2,2
CAN-2ZTBD6W73M,3,2,3,2,1,1
CAN-XF39AL8J16,2,3,3,3,1,1
CAN-ECR7KGV9FS,3,2,3,3,2,2
CAN-IHQH75F4DH,3,3,3,4,2,2
CAN-MFQ4GY8XPH,2,1,3,3,1,2
CAN-4K1QSJSS7W,3,3,3,3,2,1
CAN-R7GBTM2CFP,3,3,3,3,2,1
CAN-16MYQZCDF5,3,3,3,2,2,2
CAN-RXZT9YCUF4,2,2,3,3,1,1
CAN-6C7D0QPQEL,3,3,3,2,1,1
CAN-VO68X2FLPM,3,3,3,3,1,0
CAN-2TQH9JTOZA,3,3,3,3,2,1
CAN-4US7T1TIE7,2,3,3,2,1,1
CAN-0PV93DMVSN,2,2,3,3,2,1
CAN-NKOSN6LW60,2,3,3,3,2,1
CAN-IP8CX14VO3,3,4,3,3,2,1
CAN-VJO1B5VQHG,3,3,3,3,2,2
CAN-LJJY7PVLCN,3,3,3,3,2,1
CAN-VHNR4T4C62,7,3,3,3,3,1
CAN-QIFSQUZL98,3,3,3,3,2,2
CAN-Y33D89PH44,2,3,2,2,2,2
CAN-DQVCS1LJ08,2,3,3,1,2,1
CAN-N28APGURMA,3,3,3,3,0,2
CAN-S7ATE7NM9P,3,3,3,3,2,1
CAN-260B3EITQB,3,2,3,2,1,1
CAN-1EC84J8OCD,3,3,3,3,2,1
CAN-4SNWWX4MO4,4,3,3,3,2,2
CAN-C8H4NILP4I,3,2,3,3,2,1
CAN-EFQFHMP472,3,3,3,3,2,1
CAN-HD32Q374ER,1,3,3,3,2,1
CAN-1ILZEQ8GCM,2,3,3,3,2,1
CAN-3DP72Y562Q,3,3,3,2,1,2
CAN-55NVPBL4L7,3,3,3,3,3,1
CAN-0M3KENZUQW,1,3,3,1,2,1
CAN-DXO59KGWFY,3,3,3,3,2,1
CAN-ABJIQE2KWG,2,3,2,3,2,1
CAN-WNSATQW75Y,3,1,3,2,2,2
CAN-OO86C7VSTZ,3,2,3,3,2,1
CAN-9CQ2899AGV,3,3,3,3,2,1
CAN-0G5QWYHN51,3,3,3,3,2,2
CAN-RA4YP63MWV,3,2,3,3,1,0
CAN-KUOBKM81RJ,2,3,3,2,2,2
CAN-052FOZHP7I,3,3,3,2,2,2
CAN-43Z0BSTVXD,2,3,2,2,2,2
CAN-DLHOOFWW4Y,3,3,3,3,2,1
CAN-9EQHW7KE3M,3,3,3,3,1,2
CAN-TSX3YOZ6OH,3,3,3,3,2,0
CAN-9IURYCYX4V,3,3,3,3,1,1
CAN-CCRXTONANJ,2,3,3,3,1,1
CAN-KSUMCAYLH0,3,2,3,3,1,0
CAN-I4LPZPPIPS,3,2,3,3,1,2
CAN-UWMNCMZYR6,3,3,3,3,2,1
CAN-QRB1ADO39T,3,3,3,2,2,1
CAN-MSEP0LP2L4,3,3,3,3,2,2
CAN-1CHL5IR9BT,3,3,3,3,2,1
CAN-QAKA5ECMWI,5,8,5,3,1,3
CAN-J78RHKOPMG,2,3,3,3,2,1
CAN-ISO1BS0RO0,1,2,3,2,2,2
CAN-8X2ZKCIXEY,3,2,3,2,2,2
CAN-P0U1HGMHYB,3,3,3,3,2,2
CAN-61IE85RJNG,3,3,3,2,2,0
CAN-T3Q531XUD0,3,2,3,3,2,1
CAN-MFN4N6KQHO,2,2,3,3,1,2
CAN-RH7J269JWB,3,2,3,3,1,2
CAN-FAU83LDG91,3,2,3,3,2,1
CAN-LLD8BNVJWJ,3,3,3,3,2,1
CAN-MFBV0FQM3G,3,3,3,3,2,1
CAN-YWW49GG6BA,2,3,3,3,2,1
CAN-50IXZFEBWJ,3,3,3,3,1,1
CAN-9AXZGH8RKY,3,1,3,3,2,2
CAN-C337YD3N11,3,3,3,3,1,2
CAN-Y637SPLZVL,2,3,3,1,1,1
CAN-LBSVYGAQF1,2,3,3,2,1,0
CAN-L3EK29R5IO,3,3,3,3,2,1
CAN-5GAANRPMDT,3,4,3,4,1,1
CAN-A2IERZLHN4,3,3,3,3,2,1
CAN-TR2DNHQZE5,2,3,3,3,1,2
CAN-SGSYO4JTP8,1,3,2,2,2,2
CAN-UK19CDHWOJ,3,3,3,3,1,2
CAN-BV6GW54ZAH,2,2,3,3,2,1
CAN-9VJYE4P2TV,5,4,5,3,2,1
CAN-J36EAQ6YIB,2,3,3,2,1,1
CAN-3RL7L5TQ5P,3,3,3,2,2,2
CAN-5D1JX3NDR6,3,3,3,2,2,0
CAN-FR56KPX697,3,3,3,3,2,0
CAN-E9M2WW84DZ,2,3,3,3,2,2
CAN-0VKKH5E54K,3,3,3,2,2,0
CAN-8MJLD4JNLX,3,3,3,3,2,1
CAN-ZJCDEV1RJR,3,4,3,3,2,1
CAN-VA7HG2ZN0Y,1,3,3,3,2,2
CAN-P6DT24Q34Z,2,3,3,3,2,1
CAN-ZGTDAL1BAY,3,3,3,3,2,2
CAN-3FUHE8QQ4P,2,2,3,2,2,1
CAN-75M5MEN7BJ,2,3,3,4,2,1
CAN-H40EWXTH1J,2,3,3,3,2,2
CAN-JKJHWU9EAG,3,2,3,3,2,0
CAN-ZE4ML807XL,3,3,3,2,1,1
CAN-W2XD91FUFU,3,3,3,3,2,1
CAN-YN0B1TGPR5,3,3,3,3,2,1
CAN-ADIKM415O9,3,2,2,2,2,1
CAN-0SGS7A4EW1,3,1,3,3,2,2
CAN-C8BQUAOGDA,3,2,3,2,2,2
CAN-01NTK9S5JS,2,3,3,3,1,1
CAN-ILHNH6Y100,3,2,3,2,2,2
CAN-X1MTLN2D4V,3,2,3,2,1,1
CAN-G5HH5L0HWM,3,2,3,3,1,2
CAN-H4XZOFU2PK,3,3,3,3,2,2
CAN-AUDCVUTCMN,2,3,3,2,2,2
CAN-TBVSCRO133,2,3,3,2,2,1
CAN-NQCGNQOFJ4,3,3,3,2,2,2
CAN-OSWOXVT2YC,3,3,3,3,2,1
CAN-OGU38P0WA3,3,3,3,3,1,1
CAN-72Z1Z31UG2,3,3,3,3,2,1
CAN-POOWPCR1CO,2,3,3,2,1,1
CAN-CRLI5OI6UB,3,3,4,3,2,1
CAN-95DZAWQJ8Q,3,2,3,2,2,1
CAN-G308S24UDP,3,3,3,2,2,1
CAN-44UQ2P5VOG,3,3,3,3,2,2
CAN-B3OQG0BN72,1,3,3,3,2,2
CAN-HBZHL9N9RB,3,3,3,3,2,1
CAN-LOQ8JZKCT6,3,2,3,3,2,1
CAN-F2U1W8N888,3,2,3,2,2,1
CAN-IC6QP6F7EA,2,2,3,3,2,1
CAN-B1QKW5Y24J,3,3,3,3,1,2
CAN-H3MCBUTK2S,3,4,3,3,2,2
CAN-RYSJCGP2DX,3,2,3,0,2,2
CAN-FTVABQ7PZL,3,3,3,3,2,1
CAN-2VJ8O12ZPO,2,2,5,1,2,0
CAN-ZVQJD35OLN,1,3,3,3,2,1
CAN-TSI5O2KHP3,1,3,3,1,1,1
CAN-390TQ6WA3Z,2,1,3,3,2,1
CAN-Z7U8UWJE40,3,2,3,2,2,0
CAN-MKGQ4SYVUI,3,3,3,3,2,2
CAN-RL60V81ZST,3,2,3,3,2,2
CAN-I94U5SS23A,3,1,3,3,2,2
CAN-4EDE40MFHN,2,2,3,2,1,0
CAN-3EO9MSIIB0,2,3,3,2,2,1
CAN-ODE757YXGP,3,3,3,3,2,1
CAN-X00NKLCO46,3,3,3,3,2,1
CAN-FX4J13R9RC,3,1,3,3,2,2
CAN-B3QNNPULIV,2,3,2,3,2,1
CAN-658WGCQ9I5,3,2,3,3,1,1
CAN-1R4K9MCK3Y,3,2,3,2,2,2
CAN-0EA5064B93,3,3,3,3,2,1
CAN-XRYZGPMP2W,3,3,3,2,2,1
CAN-6KIPVIUJHL,3,1,3,3,2,0
CAN-8Q4FWIPALL,3,3,3,3,2,2
CAN-HBT75IWZPQ,3,3,3,3,2,2
CAN-IVWBYIFE01,3,3,3,3,1,2
CAN-IDUBSLVP5Y,2,3,3,3,2,2
CAN-VDBSNL2IVX,3,3,3,3,2,1
CAN-TW4I92YJ96,3,3,3,3,2,2
CAN-FQCXIYE6Q8,3,3,2,3,1,1
CAN-040X63D1RZ,2,2,3,2,2,1
CAN-09XE5XULVF,2,3,3,3,1,1
CAN-V3HYMTPZI6,3,3,3,3,2,1
CAN-ELURPXD9KO,3,3,3,3,2,2
CAN-7X0WHMAFA9,3,3,3,3,2,1
CAN-KWNDZUJI6Y,3,2,3,3,2,0
CAN-B0Q2DD1E7T,3,3,3,3,2,0
CAN-IYBP0B98CS,3,3,4,3,2,2
CAN-FBYW1D5DOL,3,1,2,2,2,0
CAN-HY4RO0NS5H,3,2,3,3,2,2
CAN-ICE8YAQPYS,3,3,3,3,2,2
CAN-MKOTQX7RYF,3,3,3,5,2,2
CAN-J9MRKX0ELI,3,3,3,2,2,2
CAN-4PIKA10ZD4,2,2,3,3,2,1
CAN-FHW311BLCL,3,2,3,2,1,1
CAN-93ISN9UMV8,2,1,3,3,2,1
CAN-SRJHRKZHN4,3,3,3,3,1,1
CAN-C2GXC1OURS,3,3,3,3,2,2
CAN-W2ZIZV9TD2,3,3,3,3,2,2
CAN-R8BNHCQDKP,2,3,3,2,2,2
CAN-XRRNKBPC8S,3,2,3,3,2,2
CAN-Y8KKG8V4R5,3,3,3,4,2,1
CAN-79JUI4BLFE,3,3,3,3,2,2
CAN-3Q1VW4S31T,2,3,3,2,1,2
CAN-YY5T43STLB,3,3,3,3,2,2
CAN-C1O1D1WA8P,3,2,3,3,2,0
CAN-PW7P7CYAY5,3,3,3,3,2,2
CAN-OQMSEJAI3H,2,3,3,2,2,2
CAN-3CH2QHWBQL,2,2,3,3,3,1
CAN-ZJJDF4C8DP,3,3,3,3,2,2
CAN-9LX6TBAYJV,3,3,3,2,1,2
CAN-2OXKNEO3TQ,2,2,3,2,2,2
CAN-TMX6A70KTW,3,3,3,3,2,1
CAN-A3N1I0PFTX,1,2,3,2,1,2
CAN-E4IKO98S8N,3,3,3,3,2,1
CAN-CFH21MC6MC,3,3,3,1,1,1
CAN-Q1RV4AJMTI,3,3,3,1,0,2
CAN-LYJYAS6UZC,3,3,3,3,2,1
CAN-CO1SFRY35O,3,2,3,3,2,2
CAN-D3R9ABE55B,2,3,3,1,2,1
CAN-2BDRVTKJDJ,3,3,3,3,2,2
CAN-A9YIU6V38M,3,3,3,3,2,1
CAN-XV9EUR0J0D,3,3,3,3,2,2
CAN-8AHW6I47FL,3,3,3,3,2,2
CAN-D9ZCQVYTFF,3,3,3,3,2,1
CAN-96H2B7YWEA,2,3,3,3,2,2
CAN-HRK3ERTM7S,2,3,3,2,2,1
CAN-KA3RCTZBNY,2,3,3,3,2,1
CAN-67SUQ220RF,3,3,3,3,2,0
CAN-EU7IC0OS6G,2,3,3,3,1,1
CAN-YHPUNEGMES,3,2,2,3,2,1
CAN-QGZAPSA3BO,3,3,3,3,2,2
CAN-HUA269JU4G,3,2,3,2,2,2
CAN-AU698DWYRM,3,3,3,3,1,1
CAN-FKGU1GRZW9,4,6,5,5,2,2
CAN-8NI910W89K,2,3,3,3,1,2
CAN-ELKHW27GHD,3,2,3,3,2,1
CAN-LBXPPWD97Y,0,0,3,0,0,0
CAN-VLHWCTW3F6,2,3,3,3,1,2
CAN-QOKALJ9SOQ,3,3,3,3,2,2
CAN-9ZFFZQP8PJ,3,3,3,3,1,1
CAN-4VQ1HUGYI4,3,3,3,3,2,2
CAN-HCGOQBAKZN,3,1,3,3,2,2
CAN-TMIZS5SV0I,3,3,3,3,2,1
CAN-RE7GU0MMVB,3,1,3,3,2,1
CAN-KTT6AOH8PI,4,2,4,2,2,1
CAN-3QBCWMMIHQ,3,3,3,3,2,2
CAN-29EPOS1W43,3,3,3,3,2,2
CAN-BPO2Y3DAOV,2,2,3,3,2,2
CAN-NZ2VX6NW1M,3,5,3,6,3,2
CAN-AVS97IJ897,3,3,3,3,2,2
CAN-ZIWQ19P6AA,3,2,3,3,2,1
CAN-QTWU2RU4OH,2,3,3,3,2,2
CAN-CO1Z33I8OZ,3,3,3,3,2,2
CAN-BMFK4MHSRF,2,2,3,3,2,1
CAN-BVX1O3C8YQ,3,3,3,3,2,2
CAN-UTHHEO37YQ,3,3,3,3,2,2
CAN-5QYZCHXI18,3,2,2,3,2,1
CAN-P8I76XMXLQ,3,2,2,3,2,2
CAN-MAXLRQCFH2,3,3,3,3,2,0
CAN-3I4EGPPCH1,1,2,3,3,1,2
CAN-ZL42FTB5J7,3,3,3,2,2,2
CAN-1FMEAQSXU1,2,3,4,3,2,1
CAN-GJYVEZ74UM,3,3,3,3,2,1
CAN-CICSE18C3C,3,1,3,2,2,1
CAN-160O2QU523,3,3,2,3,2,1
CAN-JH3BMQ4XC7,2,3,3,2,2,0
CAN-WQJZRDMD47,3,3,3,3,2,2
CAN-E7QORW41LY,0,0,2,0,0,0
CAN-KNG6FIGDJP,3,2,3,3,2,2
CAN-HLD8HLPQLB,3,2,3,3,2,1
CAN-3H04DYJYL6,3,3,3,2,2,1
CAN-9UYB0D8INX,3,2,3,3,2,1
CAN-S4QG2N649K,2,3,3,3,2,1
CAN-X2E0NRDSN2,3,3,3,3,2,2
CAN-JJ7S00BE58,2,2,3,3,2,2
CAN-CGPNWZESGB,3,3,3,3,2,0
CAN-N8205QHIIX,3,3,3,2,2,2
CAN-T7JW94FBRT,2,2,3,3,2,2
CAN-XVT2S8XC7S,3,3,3,2,2,2
CAN-5SCGF7T0P2,3,3,3,2,2,2
CAN-QWM8SVNF6Y,2,3,3,3,2,1
CAN-NH1AE7M228,3,3,3,3,2,1
CAN-WNGDAMUN3D,3,3,3,3,2,1
CAN-TLJA63WPHJ,3,2,3,3,2,2
CAN-RSV3Z1RRTN,4,5,5,3,1,2
CAN-9QFHEZXTQ2,3,3,3,3,1,1
CAN-3IOB699M4M,3,2,3,3,2,2
CAN-4GFS4VAS4D,3,3,3,3,2,0
CAN-ZGXRR2VJJT,3,3,3,3,2,0
CAN-NP1L5RFWPX,3,3,3,3,2,2
CAN-LJW3IQ348U,2,2,3,1,2,1
CAN-8HRIHWRP44,3,3,3,3,2,0
CAN-26894K27XF,3,3,3,3,1,0
CAN-6DHEY7JYB0,3,3,3,2,2,1
CAN-9M8THE7U4U,3,2,3,2,1,0
CAN-GMT2SYTMEM,3,3,3,2,2,0
CAN-WS8Z5PPTLE,3,1,3,2,1,1
CAN-Z6IP1AV7UX,3,3,3,3,0,0
CAN-3A927FFC3F,2,3,3,2,1,1
CAN-LRODQA2VVQ,3,3,2,3,2,1
CAN-FQ7IUPYR30,3,3,3,3,2,2
CAN-616BNFCEB9,3,2,3,3,2,2
CAN-3OBV9O3XFW,2,3,3,3,2,1
CAN-5FTMREC6PP,3,3,3,3,2,2
CAN-KW7PAC7X7B,3,3,3,3,2,2
CAN-HMGN8Q5OO0,2,3,3,3,2,2
CAN-4L3YJZAB6Q,3,3,3,2,2,1
CAN-WHL4Z1EQX3,3,3,3,3,2,1
CAN-UXFWLDVP2X,1,2,3,3,1,1
CAN-ILXKT6KZT6,3,3,3,1,1,1
CAN-BPK9MFJXCI,3,3,3,3,2,1
CAN-BD826W3YRC,3,3,3,3,1,2
CAN-OYOBY2LDCL,2,2,3,3,2,0
CAN-XSJC4BI12Q,3,4,4,3,2,1
CAN-VDNH8T479J,3,3,3,3,2,2
CAN-YZVTV9IEQV,3,3,2,2,2,1
CAN-WUG7XLC4KI,3,3,4,3,2,2
CAN-W5QSLLDGYT,3,2,3,2,0,1
CAN-1428SM7ANI,3,3,3,4,2,0
CAN-CZEHU4LRFW,3,3,3,3,2,0
CAN-JEKCK3CLKQ,2,3,3,2,2,2
CAN-DXPJDAF1DO,3,3,3,3,2,2
CAN-INVRCV2LX4,2,3,3,3,2,1
CAN-ZYI4BZRNAG,2,3,3,3,2,2
CAN-1IKLYA4LDH,3,1,3,3,2,1
CAN-ELVC7JJVW7,3,3,3,3,2,2
CAN-RPFTIXZ2ZH,3,3,3,1,2,1
CAN-OQIKHLUC4W,3,3,3,3,2,1
CAN-AJL8QJC2BB,2,3,3,3,2,2
CAN-5F734GMY31,2,3,3,3,2,1
CAN-QYMFM99RR5,3,3,3,3,1,2
CAN-LQWV94HNCG,3,3,3,4,2,2
CAN-JWMKKNRPOM,3,3,3,3,2,0
CAN-XY0HIU174X,3,3,3,3,2,2
CAN-EKXU5MUMRX,0,0,3,0,0,0
CAN-GPERKI45RF,3,3,3,3,2,2
CAN-6FN2VAO590,3,3,3,3,2,2
CAN-KFLQ93WIFA,2,3,3,2,2,1
CAN-XBDO229VX1,3,3,3,3,1,2
CAN-LAT7S8NUNY,1,3,3,3,2,2
CAN-L6NHLXDEY3,3,3,3,0,1,0
CAN-92CQ2MKRWB,2,2,3,3,2,2
CAN-GBD9SOYJQ2,3,3,3,3,2,2
CAN-ZEQ6HVXTS5,2,3,3,3,2,1
CAN-SY63K7SQDX,1,1,3,3,2,2
CAN-I7PNT09NCC,3,3,3,2,2,1
CAN-SPGINW87TL,2,3,3,2,2,1
CAN-CSQT94E4BI,3,3,3,3,2,1
CAN-8H4NLLPLV8,3,3,3,3,2,1
CAN-Q1BWDHNB0D,2,2,3,3,2,2
CAN-OGMW0KO16A,3,2,3,3,2,1
CAN-FS6714K257,3,3,3,2,2,1
CAN-JP0BCEN87K,3,4,3,3,2,1
CAN-O936QBEV75,3,3,3,3,2,1
CAN-WLIIHEPB6L,2,2,3,2,2,2
CAN-K0NJHSXBVP,2,1,3,3,2,0
CAN-CHVYNUCK5G,2,1,3,3,2,0
CAN-4ZISZZUYPA,3,3,3,2,2,2
CAN-B2N6VDFL0Q,3,2,3,2,1,0
CAN-JMROAEZGB9,4,4,3,3,2,2
CAN-Y9WR2J4N6D,2,3,3,3,2,1
CAN-0TH6RLLYJD,3,3,3,3,2,1
CAN-O1WAFWCAM4,2,2,3,2,2,2
CAN-W0XPUI1PQS,3,2,3,1,2,2
CAN-1XB3Y5FKDN,1,3,3,3,2,1
CAN-YBMG7R7D58,3,3,3,3,2,2
CAN-5IUNRPBHZB,3,2,3,3,1,2
CAN-NYLD72ACP5,3,3,3,2,2,2
CAN-5YBWNVPXKL,3,3,3,4,2,1
CAN-GY0FR81EIN,3,3,3,2,2,1
CAN-F50O8VOFPJ,3,3,3,3,1,1
CAN-C5MWQ4NNAO,3,4,4,2,1,2
CAN-YVZA7C7U0D,3,4,3,4,3,2
CAN-N9SY4P833D,1,3,3,3,2,2
CAN-ENWU07CAZD,2,3,3,3,2,2
CAN-ZXFACUSVYS,2,3,3,2,2,2
CAN-3JOPVHN2NC,3,3,3,3,2,2
CAN-W2LV5IQNDR,3,3,3,2,2,2
CAN-B8OEQZRDZO,3,2,3,3,2,2
CAN-CTUDFHGAE8,3,3,3,2,2,2
CAN-P0MBQBOIN3,3,3,3,3,2,2
CAN-KEG24MIA6T,2,3,3,3,2,2
CAN-S17B3UE6VA,3,3,3,3,0,2
CAN-QR13UQT8TQ,3,3,3,3,2,0
CAN-2YLBO8RGYV,3,3,3,3,2,1
CAN-R8OJLY61GL,3,3,3,3,2,1
CAN-881MDNU9HL,3,3,3,3,2,0
CAN-0ZMCUN84OO,3,3,3,3,2,1
CAN-BYI29AXDYZ,3,3,3,3,2,2
CAN-JJQ3SOFQ09,1,3,3,3,2,1
CAN-G3VG02PTIH,2,3,3,3,2,2
CAN-9KOK0UDY2A,3,1,3,3,2,2
CAN-E0OS8OWFGZ,3,3,3,3,2,2
CAN-0OTDXGHN6I,3,3,3,3,2,1
CAN-5TUA0AA7F1,3,3,3,3,2,1
CAN-VBE3AKMIGT,3,3,3,3,2,1
CAN-0PMM495PVF,3,3,4,3,2,1
CAN-YJHQZSKRZI,3,3,3,2,2,1
CAN-4XGA3XO6MR,2,3,3,2,2,1
CAN-DZQ5YRMYSQ,3,2,3,3,2,0
CAN-2H3IOYIBYD,3,2,3,2,2,1
CAN-SUBXR5SK46,3,3,3,3,2,2
CAN-0CW8J1YM6M,2,3,3,3,1,1
CAN-OIKC5E26OJ,3,1,3,2,2,2
CAN-BEYJ1OH5W0,3,3,3,3,2,1
CAN-GS1ASP5I7M,2,2,3,3,2,1
CAN-ADM727QLLR,3,2,3,3,2,1
CAN-ORZOM9970X,3,3,3,3,2,2
CAN-NB8BNTDVFB,3,3,3,3,2,0
CAN-CSOXD5O7WY,3,3,3,2,2,0
CAN-58WX4ITRIN,3,3,3,3,3,1
CAN-SZDMHJVL9K,3,2,3,2,2,1
CAN-H84SHSX302,1,3,3,3,1,2
CAN-OE65Y4R5HX,3,3,3,2,2,1
CAN-NVNR93B9Y0,3,4,3,4,2,0
CAN-MKB3ESCEL9,3,3,3,3,2,1
CAN-UA77F51CE3,3,3,3,3,2,0
CAN-67L0I48BCZ,2,3,3,3,2,0
CAN-DQ9WDN1KRI,3,3,3,2,2,2
CAN-AA5B8N2HP7,3,3,3,3,2,1
CAN-WOLC85Y8G9,3,3,3,3,2,2
CAN-OMGRZTJ5BQ,3,3,3,3,1,1
CAN-3DIYZ1MUL4,3,3,3,3,2,1
CAN-OGUQTR7P3L,2,2,3,3,1,2
CAN-AHLL7Q195L,3,2,3,2,2,2
CAN-CHXYSETV91,3,2,3,3,2,2
CAN-XMR83MVEIR,3,1,3,3,2,2
CAN-1UENNGCBT2,1,3,3,2,2,2
CAN-XH1REQ96N8,2,3,3,2,2,1
CAN-D9QIBJO04W,3,3,3,3,2,0
CAN-P35G487WP9,7,3,4,3,3,3
CAN-XCT9FR2EQO,3,3,3,3,2,2
CAN-O5TNT0AYU0,3,2,2,3,2,2
CAN-7B855SYC43,3,2,3,2,2,0
CAN-H8SAY0VQJI,7,4,6,6,4,2
CAN-7R7Q5M49WP,3,3,3,3,1,1
CAN-NJEMPVIPXA,3,3,3,3,2,2
CAN-GCORFRHXGP,1,3,3,3,2,2
CAN-ER16O204NJ,2,3,3,3,2,2
CAN-ICLG21HY7Z,4,3,4,5,2,3
CAN-IHPEMDFBZ3,3,3,3,3,2,2
CAN-5QFW2J7I0Y,3,3,3,3,2,2
CAN-OIFW5YARR9,2,3,3,2,2,1
CAN-AA5LV68P37,3,3,3,3,2,1
CAN-FC9EQX2MTX,2,3,3,3,2,1
CAN-SFASW36SWR,2,3,3,3,1,2
CAN-H5149VTKDG,3,2,3,3,1,2
CAN-7PK36HUZFC,3,2,3,2,2,2
CAN-56JKH9GNKO,2,1,3,3,2,1
CAN-JVSOMJ8RQZ,3,2,3,3,2,2
CAN-RL0BPHIDB2,3,3,3,3,1,1
CAN-6G4HVLCWL8,3,3,3,1,2,0
CAN-SIIOAIPEG6,2,3,3,3,2,1
CAN-PNM6QFUNU5,3,3,3,2,2,2
CAN-U4B8C8Q8XM,4,3,3,4,2,2
CAN-U2P021V7VS,3,2,3,2,2,2
CAN-TOZ6T9E4XX,3,3,3,3,2,1
CAN-RF3ULJEXK7,2,3,3,3,2,1
CAN-G4M20BNWJC,3,3,3,3,2,2
